model_id,model_make_id,model_name,model_trim,model_year
20256,kia,Sportage,2.0 L 4WD,2009
20288,kia,Sportage,EX V6 4WD,2009
20371,kia,Sportage,2.0 CRDi LX,2009
20434,kia,Sportage,2.0 LX,2009
20476,kia,Sportage,EX V6,2009
20484,kia,Sportage,2.7 V6,2009
20486,kia,Sportage,2.0L CRDi 4x4,2009
45316,kia,Sportage,LX,2010
45317,kia,Sportage,EX,2010
45318,kia,Sportage,,2011
45319,kia,Sportage,LX,2011
45320,kia,Sportage,EX,2011
45321,kia,Sportage,SX,2011
49160,kia,Sportage,,2012
49161,kia,Sportage,LX,2012
49162,kia,Sportage,EX,2012
49163,kia,Sportage,SX,2012
11211,dodge,Sprinter,,2006
11499,dodge,Sprinter,3500 Chassis Cab,2006
11406,dodge,Sprinter,Van 2500,2007
11424,dodge,Sprinter,Van 3500,2007
11196,dodge,Sprinter,,2008
11078,dodge,Sprinter,2500 EXT Van,2009
11469,dodge,Sprinter,2500,2009
11533,dodge,Sprinter,3500 Van,2009
11660,dodge,Sprinter,3500 Van 170-in. WB,2009
11750,dodge,Sprinter,2500 Van,2009
24018,mercedes-benz,Sprinter,311CDI,2005
45560,mercedes-benz,Sprinter,2500 144 Cargo,2010
45561,mercedes-benz,Sprinter,3500 144 Cargo,2010
45562,mercedes-benz,Sprinter,2500 144 Passenger,2010
45563,mercedes-benz,Sprinter,2500 170 Cargo,2010
45564,mercedes-benz,Sprinter,3500 170 Cargo,2010
45565,mercedes-benz,Sprinter,2500 170 Passenger,2010
45566,mercedes-benz,Sprinter,2500 144 Cargo,2011
45567,mercedes-benz,Sprinter,2500 144 Crew,2011
45568,mercedes-benz,Sprinter,2500 144 Passenger,2011
45569,mercedes-benz,Sprinter,3500 144 Cargo,2011
45570,mercedes-benz,Sprinter,2500 170 Cargo,2011
45571,mercedes-benz,Sprinter,2500 170 Crew,2011
45572,mercedes-benz,Sprinter,3500 170 Cargo,2011
45573,mercedes-benz,Sprinter,2500 170 Passenger,2011
40125,toyota,Sprinter,140i,2008
6384,cadillac,SRX,V8,2005
6520,cadillac,SRX,V6,2005
6536,cadillac,SRX,,2005
6416,cadillac,SRX,4.6 V8 Sport Luxury,2006
6486,cadillac,SRX,,2006
6564,cadillac,SRX,V6,2006
6568,cadillac,SRX,V8,2006
6586,cadillac,SRX,3.6 V6 Elegance,2006
6331,cadillac,SRX,3.6 V6,2007
6436,cadillac,SRX,3.6 V6 Elegance,2007
6529,cadillac,SRX,,2007
6618,cadillac,SRX,V8,2007
6633,cadillac,SRX,V6,2007
6683,cadillac,SRX,4.6 V8 Sport Luxury,2007
6443,cadillac,SRX,3.6 V6 Elegance,2008
6490,cadillac,SRX,3.6 V6,2008
6593,cadillac,SRX,3.6 V6 Automatic,2008
6623,cadillac,SRX,,2008
6760,cadillac,SRX,4.6 V8,2008
6288,cadillac,SRX,,2009
6367,cadillac,SRX,3.6 V6 Automatic,2009
6444,cadillac,SRX,4.6 V8 Sport Luxury,2009
6563,cadillac,SRX,3.6 V6,2009
6569,cadillac,SRX,3.6 V6 Elegance,2009
6631,cadillac,SRX,4.6 V8,2009
44587,cadillac,SRX,,2010
44588,cadillac,SRX,Luxury,2010
44589,cadillac,SRX,Performance,2010
44590,cadillac,SRX,Premium,2010
44591,cadillac,SRX,,2011
44592,cadillac,SRX,Luxury,2011
44593,cadillac,SRX,Performance,2011
44594,cadillac,SRX,Premium,2011
44595,cadillac,SRX,Turbo Performance,2011
44596,cadillac,SRX,Turbo Premium,2011
48772,cadillac,SRX,,2012
48773,cadillac,SRX,Luxury,2012
48774,cadillac,SRX,Performance,2012
48775,cadillac,SRX,Premium,2012
11124,dodge,Stratus,Sedan R/T,2005
11174,dodge,Stratus,Sedan SXT,2005
11187,dodge,Stratus,,2005
11202,dodge,Stratus,Coupe R/T,2005
11427,dodge,Stratus,Coupe SXT,2005
11173,dodge,Stratus,,2006
11265,dodge,Stratus,Sedan SXT,2006
11511,dodge,Stratus,Sedan RT,2006
6525,cadillac,STS,,2005
6643,cadillac,STS,4.6 V8,2005
6702,cadillac,STS,3.6 V6,2005
6534,cadillac,STS,4.6 V8,2006
6590,cadillac,STS,,2006
6666,cadillac,STS,V8,2006
6299,cadillac,STS,V6 Luxury Performance,2007
6302,cadillac,STS,V6 Luxury,2007
6325,cadillac,STS,4.6 V8,2007
6370,cadillac,STS,V6,2007
6376,cadillac,STS,3.6 V6,2007
6448,cadillac,STS,V8 Luxury Performance,2007
6585,cadillac,STS,V8 Luxury,2007
6659,cadillac,STS,V8 Premium Luxury Performance,2007
6662,cadillac,STS,,2007
6362,cadillac,STS,V6 Luxury,2008
6578,cadillac,STS,,2008
6647,cadillac,STS,V8 Luxury,2008
6713,cadillac,STS,4.6,2008
6746,cadillac,STS,4.6 V8,2008
6340,cadillac,STS,3.6 V6,2009
6544,cadillac,STS,V6 Luxury,2009
6678,cadillac,STS,V8 Luxury,2009
6684,cadillac,STS,4.6 V8,2009
6724,cadillac,STS,V8 Premium Luxury Performance,2009
6732,cadillac,STS,V6,2009
44597,cadillac,STS,V6 Luxury Sport,2010
44598,cadillac,STS,V6 Luxury,2010
44599,cadillac,STS,V6 Premium,2010
44600,cadillac,STS,V8 Luxury,2010
44601,cadillac,STS,V8 Performance,2010
44602,cadillac,STS,V6 Luxury Sport,2011
44603,cadillac,STS,V6 Luxury,2011
44604,cadillac,STS,V6 Premium,2011
6748,cadillac,STS-V,,2006
6429,cadillac,STS-V,,2007
6473,cadillac,STS-V,,2009
6969,chevrolet,Suburban,,2005
7076,chevrolet,Suburban,1500 AWD,2005
7107,chevrolet,Suburban,2500,2005
8126,chevrolet,Suburban,2500 4x4,2005
8208,chevrolet,Suburban,1500,2005
6985,chevrolet,Suburban,2500,2006
7397,chevrolet,Suburban,,2006
7407,chevrolet,Suburban,1500,2006
7803,chevrolet,Suburban,2500 4WD,2006
8117,chevrolet,Suburban,1500 4WD,2006
7105,chevrolet,Suburban,,2007
7062,chevrolet,Suburban,LTZ 1500 4WD,2008
7212,chevrolet,Suburban,LT 2500,2008
7242,chevrolet,Suburban,LTZ 1500,2008
7323,chevrolet,Suburban,LT 2500 4WD,2008
7487,chevrolet,Suburban,LT 1500,2008
7754,chevrolet,Suburban,LS 1500,2008
7969,chevrolet,Suburban,LS 2500 4WD,2008
8072,chevrolet,Suburban,LS 1500 4WD,2008
8202,chevrolet,Suburban,LT 1500 4WD,2008
6838,chevrolet,Suburban,LTZ 1500 4WD,2009
6947,chevrolet,Suburban,LS 1500 4WD,2009
7337,chevrolet,Suburban,,2009
7631,chevrolet,Suburban,LTZ 1500,2009
7918,chevrolet,Suburban,LS 2500,2009
8094,chevrolet,Suburban,LS 2500 4WD,2009
44696,chevrolet,Suburban,1500 LS,2010
44697,chevrolet,Suburban,2500 LS,2010
44698,chevrolet,Suburban,1500 LT,2010
44699,chevrolet,Suburban,LS 2500 Fleet,2010
44700,chevrolet,Suburban,2500 LT,2010
44701,chevrolet,Suburban,1500 LTZ,2010
44702,chevrolet,Suburban,75th Anniversary Diamond Edition 1500,2010
44703,chevrolet,Suburban,LS 1500,2011
44704,chevrolet,Suburban,LS 2500,2011
44705,chevrolet,Suburban,LT 1500,2011
44706,chevrolet,Suburban,LT 2500,2011
44707,chevrolet,Suburban,LTZ 1500,2011
48818,chevrolet,Suburban,LS 1500,2012
48819,chevrolet,Suburban,LS 2500,2012
48820,chevrolet,Suburban,LT 1500,2012
48821,chevrolet,Suburban,LT 2500,2012
48822,chevrolet,Suburban,LTZ 1500,2012
37882,suzuki,Swift,1.5 L,2005
38018,suzuki,Swift,1.5 GLX Automatic,2005
38214,suzuki,Swift,1.5 GLX,2005
38051,suzuki,Swift,1.3,2006
38357,suzuki,Swift,1.5,2006
37821,suzuki,Swift,1.5,2007
37915,suzuki,Swift,1.3,2007
37946,suzuki,Swift,1.3 4WD,2007
38083,suzuki,Swift,1.6 Sport,2007
37813,suzuki,Swift,1.3,2008
37832,suzuki,Swift,1.6 Sport,2008
38073,suzuki,Swift,1.5,2008
38143,suzuki,Swift,1.3 4WD,2008
37881,suzuki,Swift,1.5 GLS Automatic,2009
38321,suzuki,Swift,1.5 GLS,2009
38061,suzuki,SX4,,2006
38327,suzuki,SX4,1.9 DDiS,2006
37866,suzuki,SX4,,2007
37920,suzuki,SX4,1.9 DDiS,2007
38038,suzuki,SX4,Rally AWD,2007
38095,suzuki,SX4,Sport AWD,2007
38108,suzuki,SX4,Convenience AWD,2007
38169,suzuki,SX4,AWD,2007
37922,suzuki,SX4,2.0 Sport Convenience,2008
38066,suzuki,SX4,1.9 DDiS,2008
38080,suzuki,SX4,Crossover Convenience AWD,2008
38244,suzuki,SX4,2.0 Sport Touring,2008
38305,suzuki,SX4,Crossover Touring AWD,2008
38359,suzuki,SX4,1.9,2008
37935,suzuki,SX4,Crossover,2009
38022,suzuki,SX4,Sport Touring,2009
38076,suzuki,SX4,Sport Technology,2009
38117,suzuki,SX4,2.0 LE Popular,2009
38118,suzuki,SX4,Crossover Touring AWD,2009
38120,suzuki,SX4,Crossover AWD,2009
38203,suzuki,SX4,2.0 LE,2009
38211,suzuki,SX4,2.0 Automatic,2009
38318,suzuki,SX4,2,2009
45916,suzuki,SX4,2,2010
45917,suzuki,SX4,2.0 LE,2010
45918,suzuki,SX4,2.0 Sport S,2010
45919,suzuki,SX4,2.0 Sport SE,2010
45920,suzuki,SX4,2.0 Sport GTS,2010
45921,suzuki,SX4,2.0 Crossover,2010
45922,suzuki,SX4,2.0 SportBack GTS,2010
45923,suzuki,SX4,2,2011
45924,suzuki,SX4,2.0 LE,2011
45925,suzuki,SX4,2.0 Sport S,2011
45926,suzuki,SX4,2.0 LE Anniversary Edition,2011
45927,suzuki,SX4,2.0 Sport SE,2011
45928,suzuki,SX4,2.0 Sport GTS,2011
45929,suzuki,SX4,2.0 SportBack,2011
45930,suzuki,SX4,2.0 Crossover,2011
45931,suzuki,SX4,2.0 SportBack Technology,2011
45932,suzuki,SX4,2.0 Crossover Premium,2011
35625,scion,T2B,Concept,2005
38821,toyota,Tacoma,Access Cab I4 AWD,2005
38957,toyota,Tacoma,Access Cab I4,2005
39213,toyota,Tacoma,Access Cab V6 4WD Automatic,2005
39289,toyota,Tacoma,X Runner,2005
39463,toyota,Tacoma,Access Cab I4 Automatic,2005
39783,toyota,Tacoma,X-Runner V6,2005
39788,toyota,Tacoma,Double Cab V6 4WD,2005
40348,toyota,Tacoma,PreRunner Access Cab I4,2005
40485,toyota,Tacoma,PreRunner Access Cab V6 Automatic,2005
40533,toyota,Tacoma,Double Cab V6 4WD Automatic,2005
40617,toyota,Tacoma,Access Cab V6 4WD,2005
38877,toyota,Tacoma,Access Cab,2006
40256,toyota,Tacoma,,2006
40373,toyota,Tacoma,Regular Cab,2006
40413,toyota,Tacoma,PreRunner Access Cab,2006
38611,toyota,Tacoma,PreRunner Access,2007
38770,toyota,Tacoma,Regular Cab Automatic,2007
39051,toyota,Tacoma,Access Cab,2007
40249,toyota,Tacoma,,2007
40536,toyota,Tacoma,Double Cab Long Automatic 4x4,2007
38642,toyota,Tacoma,Regular Cab,2008
38713,toyota,Tacoma,Access Cab,2008
38911,toyota,Tacoma,PreRunner,2008
39811,toyota,Tacoma,4x4 Access Cab,2008
40263,toyota,Tacoma,4x4 Double Cab,2008
40280,toyota,Tacoma,X-Runner,2008
38925,toyota,Tacoma,Regular Cab,2009
39066,toyota,Tacoma,Access Cab V6 Automatic,2009
39354,toyota,Tacoma,Double Cab V6 Automatic,2009
39473,toyota,Tacoma,X-Runner V6,2009
39739,toyota,Tacoma,Access Cab,2009
39883,toyota,Tacoma,PreRunner Regular Cab,2009
40033,toyota,Tacoma,Regular Cab Automatic,2009
40174,toyota,Tacoma,Access Cab V6,2009
40332,toyota,Tacoma,Access Cab Automatic,2009
40376,toyota,Tacoma,PreRunner Access Cab,2009
40442,toyota,Tacoma,Double Cab V6,2009
50597,toyota,Tacoma,Access Cab,2012
50598,toyota,Tacoma,Access Cab Automatic,2012
50599,toyota,Tacoma,Access Cab V6,2012
50600,toyota,Tacoma,Access Cab V6 Automatic,2012
50601,toyota,Tacoma,Double Cab V6,2012
50602,toyota,Tacoma,Double Cab V6 Automatic,2012
50603,toyota,Tacoma,PreRunner Access Cab,2012
50604,toyota,Tacoma,PreRunner Regular Cab,2012
50605,toyota,Tacoma,Regular Cab,2012
50606,toyota,Tacoma,Regular Cab Automatic,2012
50607,toyota,Tacoma,X-Runner V6,2012
6854,chevrolet,Tahoe,,2005
7592,chevrolet,Tahoe,4WD,2005
7612,chevrolet,Tahoe,4WD,2006
7653,chevrolet,Tahoe,,2006
7676,chevrolet,Tahoe,5.3 LS,2006
7462,chevrolet,Tahoe,5.3 LS,2007
7010,chevrolet,Tahoe,LT,2008
7042,chevrolet,Tahoe,5.3 LS,2008
7088,chevrolet,Tahoe,LTZ,2008
7118,chevrolet,Tahoe,5.3 LT,2008
7453,chevrolet,Tahoe,LT 4WD,2008
7622,chevrolet,Tahoe,LS,2008
7826,chevrolet,Tahoe,Hybrid,2008
6819,chevrolet,Tahoe,5.3 LS,2009
6891,chevrolet,Tahoe,4.8,2009
6927,chevrolet,Tahoe,6.0 Hybrid 1HY 4WD,2009
6988,chevrolet,Tahoe,5.3 LT2,2009
7001,chevrolet,Tahoe,6.0 Hybrid,2009
7036,chevrolet,Tahoe,5.3,2009
7087,chevrolet,Tahoe,6.0 Hybrid 1HY,2009
7335,chevrolet,Tahoe,5.3 LT,2009
7428,chevrolet,Tahoe,5.3 4WD,2009
7787,chevrolet,Tahoe,5.3 LS 4WD,2009
7864,chevrolet,Tahoe,5.3 LT2 4WD,2009
7883,chevrolet,Tahoe,5.3 LTZ,2009
7933,chevrolet,Tahoe,LTZ 4WD,2009
8053,chevrolet,Tahoe,4.8 LS,2009
44708,chevrolet,Tahoe,LS,2010
44709,chevrolet,Tahoe,LT,2010
44710,chevrolet,Tahoe,LTZ,2010
44714,chevrolet,Tahoe,Hybrid,2010
44711,chevrolet,Tahoe,LS,2011
44712,chevrolet,Tahoe,LT,2011
44713,chevrolet,Tahoe,LTZ,2011
44715,chevrolet,Tahoe,Hybrid,2011
48823,chevrolet,Tahoe,LS,2012
48824,chevrolet,Tahoe,LT,2012
48825,chevrolet,Tahoe,LTZ,2012
48826,chevrolet,Tahoe,Hybrid,2012
13486,ford,Taurus,3,2005
14601,ford,Taurus,SE Sedan,2005
14910,ford,Taurus,SEL Sedan,2005
13666,ford,Taurus,Limited,2008
14650,ford,Taurus,SEL,2008
15335,ford,Taurus,Limited AWD,2008
15349,ford,Taurus,SEL AWD,2008
15787,ford,Taurus,,2008
14078,ford,Taurus,SEL AWD,2009
14222,ford,Taurus,Limited AWD,2009
14870,ford,Taurus,,2009
15131,ford,Taurus,SE,2009
15291,ford,Taurus,SEL,2009
15818,ford,Taurus,Limited,2009
44972,ford,Taurus,SE,2010
44973,ford,Taurus,SEL,2010
44974,ford,Taurus,Limited,2010
44975,ford,Taurus,SHO,2010
44976,ford,Taurus,SE,2011
44977,ford,Taurus,SEL,2011
44978,ford,Taurus,Limited,2011
44979,ford,Taurus,SHO,2011
48957,ford,Taurus,SE,2012
48958,ford,Taurus,SEL,2012
48959,ford,Taurus,Limited,2012
48960,ford,Taurus,SHO,2012
13761,ford,Taurus X,SEL AWD,2008
13943,ford,Taurus X,SEL,2008
14547,ford,Taurus X,Limited 4WD,2008
15078,ford,Taurus X,Eddie Bauer 4x4,2008
15176,ford,Taurus X,Eddie Bauer,2008
15229,ford,Taurus X,Limited,2008
15527,ford,Taurus X,,2008
14710,ford,Taurus X,Limited AWD,2009
14842,ford,Taurus X,SEL AWD,2009
15301,ford,Taurus X,,2009
15509,ford,Taurus X,SEL,2009
15797,ford,Taurus X,Limited,2009
35639,scion,tC,,2005
35644,scion,tC,,2006
35638,scion,tC,,2008
35643,scion,tC,5,2009
35648,scion,tC,Sport Coupe,2009
45821,scion,tC,,2010
45822,scion,tC,Release Series 6.0,2010
45823,scion,tC,,2011
49415,scion,tC,,2012
49416,scion,tC,Release Series 7.0,2012
45015,gmc,Terrain,SLE-1,2010
45016,gmc,Terrain,SLE-2,2010
45017,gmc,Terrain,SLT-1,2010
45018,gmc,Terrain,SLT-2,2010
45019,gmc,Terrain,SLE-1,2011
45020,gmc,Terrain,SLE-2,2011
45021,gmc,Terrain,SLT-1,2011
45022,gmc,Terrain,SLT-2,2011
48982,gmc,Terrain,SLE-1,2012
48983,gmc,Terrain,SLE-2,2012
48984,gmc,Terrain,SLT-1,2012
48985,gmc,Terrain,SLT-2,2012
6036,buick,Terraza,CXL AWD,2005
6045,buick,Terraza,,2005
6073,buick,Terraza,CX AWD,2005
6085,buick,Terraza,CX,2005
6222,buick,Terraza,CXL,2005
5951,buick,Terraza,CX,2006
6008,buick,Terraza,,2006
6013,buick,Terraza,CX 4WD,2006
6096,buick,Terraza,CXL,2006
6265,buick,Terraza,CXL AWD,2006
5971,buick,Terraza,,2007
13571,ford,Thunderbird,Premium,2005
14517,ford,Thunderbird,Deluxe,2005
18014,hyundai,Tiburon,GS,2005
18348,hyundai,Tiburon,GT,2005
18376,hyundai,Tiburon,SE,2005
18601,hyundai,Tiburon,2.7 V6 GLS,2005
18327,hyundai,Tiburon,2.7 GT,2006
18458,hyundai,Tiburon,2.7 SE,2006
18470,hyundai,Tiburon,2.7 V6 GLS,2006
18566,hyundai,Tiburon,2,2006
18622,hyundai,Tiburon,2.7 GS,2006
18301,hyundai,Tiburon,2.7 GT,2007
18435,hyundai,Tiburon,2.0 GLS,2007
18441,hyundai,Tiburon,2.7 SE,2007
18491,hyundai,Tiburon,2.7 V6 GLS 6 Spd,2007
18515,hyundai,Tiburon,2.7 GT LTD,2007
18007,hyundai,Tiburon,2.7 GLS,2008
18242,hyundai,Tiburon,2.7 GT,2008
18261,hyundai,Tiburon,2.0 GS,2008
18271,hyundai,Tiburon,2.0 GLS,2008
18274,hyundai,Tiburon,2.7 GT LTD,2008
18379,hyundai,Tiburon,2.7 SE,2008
41838,volkswagen,Tiguan,1.4 TSI,2008
41750,volkswagen,Tiguan,2.0 SEL,2009
42196,volkswagen,Tiguan,,2009
42481,volkswagen,Tiguan,1.4 TSi,2009
42585,volkswagen,Tiguan,2.0 SE,2009
42910,volkswagen,Tiguan,2.0 S,2009
46110,volkswagen,Tiguan,S,2010
46111,volkswagen,Tiguan,S 4Motion,2010
46112,volkswagen,Tiguan,SE,2010
46113,volkswagen,Tiguan,Wolfsburg Edition,2010
46114,volkswagen,Tiguan,SE 4Motion,2010
46115,volkswagen,Tiguan,Wolfsburg Edition 4Motion,2010
46117,volkswagen,Tiguan,SEL,2010
46118,volkswagen,Tiguan,SEL 4Motion,2010
46119,volkswagen,Tiguan,S,2011
46120,volkswagen,Tiguan,S 4Motion,2011
46121,volkswagen,Tiguan,SE,2011
46122,volkswagen,Tiguan,SE 4Motion,2011
46123,volkswagen,Tiguan,SEL,2011
46124,volkswagen,Tiguan,SEL 4Motion,2011
49548,volkswagen,Tiguan,1.4 TSI 2WD,2012
49549,volkswagen,Tiguan,2.0 S 4Motion,2012
49550,volkswagen,Tiguan,2.0 SE,2012
49551,volkswagen,Tiguan,2.0 SE 4Motion,2012
49552,volkswagen,Tiguan,2.0 SEL,2012
49553,volkswagen,Tiguan,2.0 SEL 4Motion,2012
27775,nissan,Titan,Crew Cab,2005
28048,nissan,Titan,King Cab XE 4x4,2005
28328,nissan,Titan,Crew Cab LE 4WD,2005
28521,nissan,Titan,Crew Cab SE,2005
28961,nissan,Titan,Crew Cab XE 4WD,2005
28982,nissan,Titan,King Cab LE,2005
27921,nissan,Titan,King Cab LE,2006
28871,nissan,Titan,,2006
29028,nissan,Titan,Crew Cab,2006
27929,nissan,Titan,King Cab XE,2007
28064,nissan,Titan,Crew Cab XE,2007
28349,nissan,Titan,King Cab SE 4x4,2007
28355,nissan,Titan,Crew Cab LE 4x4,2007
28399,nissan,Titan,Crew Cab SE 4x4,2007
28739,nissan,Titan,King Cab XE 4x4,2007
28791,nissan,Titan,King Cab LE,2007
28970,nissan,Titan,Crew Cab LE,2007
29096,nissan,Titan,King Cab SE,2007
28122,nissan,Titan,Crew Cab XE 4x4,2008
28687,nissan,Titan,King Cab XE,2008
28690,nissan,Titan,Crew Cab,2008
28699,nissan,Titan,Crew Cab PRO-4X,2008
28730,nissan,Titan,King Cab PRO-4X,2008
28743,nissan,Titan,Crew Cab SE,2008
29030,nissan,Titan,King Cab LE,2008
27806,nissan,Titan,Crew Cab XE,2009
27871,nissan,Titan,King Cab SE,2009
28170,nissan,Titan,,2009
28177,nissan,Titan,King Cab XE,2009
28266,nissan,Titan,Crew Cab SE 4x4,2009
28522,nissan,Titan,King Cab LE 4x4,2009
28834,nissan,Titan,King Cab SE 4x4,2009
49357,nissan,Titan,Crew Cab SE 4x4,2012
49358,nissan,Titan,Crew Cab XE,2012
49359,nissan,Titan,King Cab LE 4x4,2012
49360,nissan,Titan,King Cab SE,2012
49361,nissan,Titan,King Cab SE 4x4,2012
49362,nissan,Titan,King Cab XE,2012
49363,nissan,Titan,,2012
297,acura,TL,,2005
342,acura,TL,Automatic,2005
257,acura,TL,,2006
264,acura,TL,Automatic,2007
320,acura,TL,Type S,2007
348,acura,TL,Type S Automatic,2007
364,acura,TL,,2007
267,acura,TL,,2008
310,acura,TL,Automatic,2008
354,acura,TL,S,2008
360,acura,TL,S Automatic,2008
249,acura,TL,Automatic Tech Package,2009
303,acura,TL,Automatic SH-AWD Technology Package,2009
372,acura,TL,Automatic SH-AWD,2009
380,acura,TL,,2009
44335,acura,TL,,2010
44336,acura,TL,SH-AWD,2010
44337,acura,TL,,2011
44338,acura,TL,SH-AWD,2011
48597,acura,TL,,2012
48598,acura,TL,SH-AWD,2012
41994,volkswagen,Touareg,3.0 V6 TDI,2005
42141,volkswagen,Touareg,5.0 V10 TDI,2005
42439,volkswagen,Touareg,4.2 V8,2005
42583,volkswagen,Touareg,,2005
43094,volkswagen,Touareg,3.2 V6,2005
41480,volkswagen,Touareg,2.5 R5 TDi,2006
41664,volkswagen,Touareg,3.0 V6 TDi,2006
41778,volkswagen,Touareg,5.0 V10 TDi Tiptronic,2006
41897,volkswagen,Touareg,5.0 V10 TDI,2006
41937,volkswagen,Touareg,3.2,2006
42198,volkswagen,Touareg,2.5 R5 TDi Tiptronic,2006
42301,volkswagen,Touareg,4.2 V8 Tiptronic,2006
42899,volkswagen,Touareg,6.0 W12,2006
41509,volkswagen,Touareg,3.6 V6,2007
41627,volkswagen,Touareg,5.0 TDi,2007
41643,volkswagen,Touareg,Competition,2007
41670,volkswagen,Touareg,3.6 V6 FSi,2007
41691,volkswagen,Touareg,6.0 W12,2007
41711,volkswagen,Touareg,2.5,2007
41843,volkswagen,Touareg,2.5 R5 TDi,2007
42598,volkswagen,Touareg,2.5 R5 TDi Triptronic,2007
42850,volkswagen,Touareg,4.2 V8,2007
42871,volkswagen,Touareg,3.0 V6 TDi Tiptronic,2007
42883,volkswagen,Touareg,4.2 V8 Tiptronic,2007
43105,volkswagen,Touareg,3.0 V6 TDi,2007
41527,volkswagen,Touareg,4.2 FSi,2008
41547,volkswagen,Touareg,4.2 V8,2008
41567,volkswagen,Touareg,4.2 V8 Tiptronic,2008
41616,volkswagen,Touareg,3.6 FSi,2008
42098,volkswagen,Touareg,3.0 V6 TDi,2008
42426,volkswagen,Touareg,3.6,2008
42715,volkswagen,Touareg,R50,2008
41454,volkswagen,Touareg,V6 TDi,2009
42123,volkswagen,Touareg,3.6 V6 FSi Tiptronic,2009
42127,volkswagen,Touareg,4.2 V8 Tiptronic,2009
42148,volkswagen,Touareg,3.0 V6 TDi Tiptronic,2009
42247,volkswagen,Touareg,3.6 V6 FSi,2009
42253,volkswagen,Touareg,4.2 V8 FSi,2009
42513,volkswagen,Touareg,5.0 V10 TDi Tiptronic,2009
42618,volkswagen,Touareg,3.6,2009
43095,volkswagen,Touareg,2.5 TDi Tiptronic,2009
46125,volkswagen,Touareg,VR6 FSI,2010
46126,volkswagen,Touareg,V6 TDI,2010
46127,volkswagen,Touareg,VR6 Sport,2011
46128,volkswagen,Touareg,TDI Sport,2011
46129,volkswagen,Touareg,VR6 Lux,2011
46130,volkswagen,Touareg,TDI Lux,2011
46131,volkswagen,Touareg,VR6 Executive,2011
46132,volkswagen,Touareg,TDI Executive,2011
46133,volkswagen,Touareg,Hybrid,2011
49554,volkswagen,Touareg,VR6 Sport,2012
49555,volkswagen,Touareg,TDI Sport,2012
49556,volkswagen,Touareg,VR6 Lux,2012
49557,volkswagen,Touareg,TDI Lux,2012
49558,volkswagen,Touareg,VR6 Executive,2012
49559,volkswagen,Touareg,TDI Executive,2012
49560,volkswagen,Touareg,Hybrid,2012
8932,chrysler,Town & Country,,2005
8556,chrysler,Town & Country,,2006
8827,chrysler,Town & Country,,2007
8870,chrysler,Town & Country,Limited,2008
8970,chrysler,Town & Country,Touring,2008
8971,chrysler,Town & Country,,2008
8476,chrysler,Town & Country,,2009
8538,chrysler,Town & Country,Limited,2009
8684,chrysler,Town & Country,EV,2009
8685,chrysler,Town & Country,Touring,2009
8776,chrysler,Town & Country,LX,2009
44740,chrysler,Town & Country,LX Fleet,2010
44741,chrysler,Town & Country,LX,2010
44742,chrysler,Town & Country,Touring,2010
44743,chrysler,Town & Country,Touring Plus,2010
44744,chrysler,Town & Country,Limited Fleet,2010
44745,chrysler,Town & Country,Limited,2010
44746,chrysler,Town & Country,Touring,2011
44747,chrysler,Town & Country,Touring L,2011
44748,chrysler,Town & Country,Limited,2011
48842,chrysler,Town & Country,Touring,2012
48843,chrysler,Town & Country,Touring L,2012
48844,chrysler,Town & Country,Limited,2012
21948,lincoln,Town Car,Signature Limited,2005
21951,lincoln,Town Car,Signature,2005
21982,lincoln,Town Car,,2006
21868,lincoln,Town Car,,2007
21959,lincoln,Town Car,,2008
21912,lincoln,Town Car,Signature Limited,2009
21969,lincoln,Town Car,Signature L,2009
45390,lincoln,Town Car,Signature Limited,2010
45391,lincoln,Town Car,Signature L,2010
45392,lincoln,Town Car,Signature Limited,2011
45393,lincoln,Town Car,Signature L,2011
6982,chevrolet,TrailBlazer,EXT LS 4WD,2005
7074,chevrolet,TrailBlazer,EXT LT 4WD,2005
7101,chevrolet,TrailBlazer,EXT LS,2005
7109,chevrolet,TrailBlazer,LS,2005
7121,chevrolet,TrailBlazer,LTZ,2005
7604,chevrolet,TrailBlazer,LT 4WD,2005
7783,chevrolet,TrailBlazer,LT,2005
7801,chevrolet,TrailBlazer,LS 4WD,2005
6917,chevrolet,TrailBlazer,LS 4WD,2006
6932,chevrolet,TrailBlazer,LT 4WD,2006
6975,chevrolet,TrailBlazer,EXT LS 4WD,2006
7360,chevrolet,TrailBlazer,SS 4WD,2006
7410,chevrolet,TrailBlazer,EXT LT,2006
7459,chevrolet,TrailBlazer,EXT LS,2006
7707,chevrolet,TrailBlazer,EXT LT 4WD,2006
7851,chevrolet,TrailBlazer,SS,2006
7893,chevrolet,TrailBlazer,LT,2006
7327,chevrolet,TrailBlazer,4.2 LT,2007
7618,chevrolet,TrailBlazer,,2007
7339,chevrolet,TrailBlazer,SS1 4WD,2008
7379,chevrolet,TrailBlazer,SS1,2008
7510,chevrolet,TrailBlazer,SS3 AWD,2008
7529,chevrolet,TrailBlazer,LT,2008
7667,chevrolet,TrailBlazer,SS3,2008
7690,chevrolet,TrailBlazer,LTZ,2008
7066,chevrolet,TrailBlazer,,2009
7231,chevrolet,TrailBlazer,LTZ,2009
7259,chevrolet,TrailBlazer,SS3 AWD,2009
7282,chevrolet,TrailBlazer,LT2,2009
7501,chevrolet,TrailBlazer,LT2 AWD,2009
